Website,Description,ScrapedText,Keywords,UserIntentions
https://cggisw.coralgables.com/cgbikepedestrian/,bicycle routes,"miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, epa, usda | zoom to + – legendproposedbicyclepaths - newlimax4 existing bicycle paths and routes proposed bicycle paths and routes layers bike-share stations proposedbicyclepaths - newlimax4 existing bicycle paths and routes proposed bicycle paths and routes basemap gallery imagery imagery with labels streets topographic dark gray canvas light gray canvas national geographic terrain with labels oceans openstreetmap overview map zoom to measure ● area ● distance ● location | unit ▼ measurement result details bicycle master plan share share this map share current map extent map link embed map size (width/height): 100% x 640px100% x 480px100% x 320px800px x 600px640px x 480px480px x 320px print print ▼ add legend to output bicycle master plan home my location","bicycle route, bike routes, bike paths, bicycle master plan",
https://cggisw.coralgables.com/cghistoric/,historical resources,"miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, epa, usda | zoom to + – legendcgnationalmarkers historicdistricts alcazar avenue historic district alhambra circle historic district campina court historic district castile avenue historic district chinese village historic district church of the little flower historic district city hall historic district coral way historic district country club of coral gables historic district dutch south african village historic distric florida pioneer village historic district french city village historic district french normandy village historic district italian village macfarlane homestead subdivision historic district matheson hammock park historic distric obispo avenue historic district santa maria street historic district santiago street historic district the french country village cityboundary layers cgnationalmarkers historicdistricts properties cityboundary basemap gallery imagery imagery with labels streets topographic dark gray canvas light gray canvas national geographic terrain with labels oceans openstreetmap overview map zoom to measure ● area ● distance ● location | unit ▼ measurement result details this map contains lists and locations for city of coral gables historic districts and national markers. there are also layers containing properties within the districts that may designated or eligible for historic designation. share share this map share current map extent map link embed map size (width/height): 100% x 640px100% x 480px100% x 320px800px x 600px640px x 480px480px x 320px print print ▼ add legend to output historic districts & properties home my location","historical, historic districts, historic properties, historic map",
https://cggisw.coralgables.com/cgoverlay/,city services,"miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, epa, usda | zoom to + zoom in − zoom out loading... 0.6mi home arcgis world geocoding service search move mouse to get coordinates + – legendoverlay feature overlay zone 1 overlay zone 2 overlay zone 3 overlay zone 4 city of coral gables overlay map with web appbuilder for arcgis welcome to the city of coral gables interactive ""neighborhood service directory map""- where residents can find appropriate contact information to better suit their needs. please left-click on an overlay zone to access public service representative information for the assigned zone(s). * site manager * antonio silio asilio@coralgables.com (305) 460-5206 please note emails sent after-hours will be responded to within 1 business day of submission on. do not show this splash screen again. ok","city services, city zones, city neighborhood, neighborhood team leaders, code enforcement field supervisor, code enforcement hotline, fire inspector, fire prevention clerk
",
https://cggisw.coralgables.com/cgdemographics/,election demographics,"coral gables demographics historycity of coral gables 2016 general election 2016 primary election 2015 biennial election 2014 general election 2014 primary elections 2013 election 2012 general elections 2012 primary elections 2011 election 2010 election 2009 election 2008 election city of coral gables coral gables demographics history * 2016 general election * 2016 primary election * 2015 biennial election * 2014 general election * 2014 primary elections * 2013 election * 2012 general elections * 2012 primary elections * 2011 election * 2010 election * 2009 election * 2008 election + 2016 general election + 2016 primary election + 2015 biennial election + 2014 general election + 2014 primary elections + 2013 election + 2012 general elections + 2012 primary elections + 2011 election + 2010 election + 2009 election + 2008 election 602633635607626614608611613636609644615601612640634604 miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, nga, epa, usda | zoom to + – description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. 602633635607626614608611613636609644615601612640634604 miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, nga, epa, usda | zoom to + – description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. 601633604634602635645626611615640609639610608607613636614612605644 miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, nga, epa, usda | zoom to + – description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. 601633604634602635645626611615640609639610608607613636614612605644 miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, nga, epa, usda | zoom to + – description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. 601633604634602635645626611615640609639610608607613636614612605644 miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, nga, epa, usda | zoom to + – description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. description legend sorry, the legend is unavailable. please reload the story. the legend is not available when the device is rotated to portrait mode after the story is loaded. description legend sorry, the legend is unavailable. please reload the story.","election demographic, election demographics, election primary, election biennial, demographics history, demographics",
https://cggisw.coralgables.com/cgtrolley/,trolley routes and stops,"map data © openstreetmap contributors, cc-by-sa | zoom to + – legendgables trolley stops gables & metrorail stop gables trolley route gables trolley grand ave loop coral gables trolley route home my location","trolley route, trolley stop, stops location, trolley route map",
https://cggis.maps.arcgis.com/apps/opsdashboard/index.html#/28cb24c78b3d499f89afe6e889ce88cf,explore coral gables,storm surge damage assessment: rescue recon evacuation centers hospitals & schools n.i.c.e centers cg zones & roadways / coastline gas stations,"explore coral gables, storm, surge damage, evacuation centers, hospitals, schools, roadways, coastline, gas stations",
https://cggisw.coralgables.com/cglocation/,coral gables location,"city of coral gables location gateway to latin america and the world. coral gables is ideally located just 5 minutes from miami international airport, which serves more than 150 destinations, and 15 minutes from portmiami ""cruise capital of the world"" and ""cargo gateway of the americas."" hide title list map show title city of coral gables location gateway to latin america and the world. coral gables is ideally located just 5 minutes from miami international airport, which serves more than 150 destinations, and 15 minutes from portmiami ""cruise capital of the world"" and ""cargo gateway of the americas."" switch to builder mode miami-dade county, esri, here, garmin, usgs, nga, epa, usda, nps | zoom to + – city of coral gables + back ▼ city of coral gables watch the video to discover coral gables dining, shopping, culture, history and much more. ‹ › city of coral gables watch the video to discover coral gables dining, shopping, culture, history and much more. city of coral gables watch the video to discover coral gables dining, shopping, culture, history and much more. city of coral gables watch the video to discover coral gables dining, shopping, culture, history and much more. city of coral gables watch the video to discover coral gables dining, shopping, culture, history and much more. ©2014 city of coral gables. all rights reserved. website created by cggis. * city of coral gables initializing the tour × × browse browseyoutube vimeo × browse * wait × facebook twitter bitly × | × × an error has occurred","coral gables location, city location, coral gables map",
https://cggis.maps.arcgis.com/apps/PublicInformation/index.html?appid=1a57adc503bc42158159e091b7dea8df,waze map,,"waze, coral gables waze activity, waze activity
",
https://storymaps.arcgis.com/stories/610f079a458042448ccce9e7356d4570,property story map,"property profiles in coral gables property profiles in coral gables a story map presentation for the july 9, 2019 commission meeting mark hebert july 8, 2019 there are several ways to look at and consider properties in the city beautiful * as places that have restrictive covenants or encroachments recorded * as locations where large scale development is proposed or under construction * as city properties under lease or agreement with 3rd parties * there are also locations and areas that fall under ordinance or resolution actions like zoning or land use * and, there are places where the city is engaged in capital improvement projects * remember too, many properties may be designated for historical purposes restrictive covenants agreements parcel-based points with links to documentation managed by public works home zoom in zoom out miami-dade county, esri, here, garmin, increment p, intermap, usgs, meti/nasa, epa, usda powered by esri cg restrictive covenant locations large scale development in coral gables parcel-based tabbed maps showing development pipeline managed by the planning division of development services * coral gables development app link out to our web application of development projects currently 2 tabs list out projects that are under construction or have commission approval to move forward a 3rd tab shows all projects property management economic development managed agreements of city properties property management coral gables zoning map lot-based information managed by planning division of development service coral gables parcel information capital improvement projects public works managed construction and maintenance on public properties, lands, and rights-of-way capital improvement projects historical resources homes, properties and districts: designated and eligible for designation. information and data managed by historical resources and cultural arts. historic districts & properties dashboards provide additional ways to consider property information energy consumption by city facilities insights north ponce historic analysis operations dashboard for arcgis waterway properties waterway districts and properties powered by arcgis storymaps","property story, property profile, property lease agreement, property management, public property land, property power storymap",
https://broadbandusa.maps.arcgis.com/apps/webappviewer/index.html?id=39dc6d41b49d420e94aef77c441f8af2,broadband availability,"zoom to loading... broadband availability, digital equity and covid-19 app + – arcgis world geocoding service search legendpercent & number of households w/ no internet, county (acs)percent of households with no internet access > 25% 14% - national figure < 3% households with no internet access > 200,000 150,000 100,000 50,000 < 20 no value confirmed covid-19 cases, county polygon (cdc) total cases > 500 < 0 basemap layers this map is intended to help federal, state, and local policymakers visualize broadband availability and population clusters that lack home internet access in the context of the covid-19 pandemic. to use the map, please use the search box to locate u.s. counties of interest. you may also interact with the map by clicking and zooming. the map leverages data collected by the u.s. census bureau , federal communications commission (fcc) , the centers for disease control (cdc) and johns hopkins university . please refer to the source links in the map for details. ok * skip to map","broadband availability, broadband map, broadband zones, broadband, internet access",
https://qp4p-cggis.hub.arcgis.com/,community vision quality places for people,"skip navigation * sign in explore * events * data * documents * apps & maps * find * sign in follow quality places for people fulfilling george merrick's original vision of a high quality of life for coral gables the original vision for coral gables included quality public places for people, which makes the city beautiful unique and valuable even today. quality places for people in the original city plan coral gables is a unique city that was designed and developed with a focus on the quality of public places. early town plans addressed the need for open space, civic space, and a variety of streets. the character of public space was carefully considered, from the width of streets to the creation of unique plazas, parks, and civic structures. early drawings show certain streets that prioritized transit to link to the established city of miami. grand plazas, parks, and other public spaces were scattered throughout the city to provide a high quality of life for all residents throughout the city. ""coral gables is, perhaps, the most notable example of a modern city planned and built according to one concept and unified design. growth and development have meant here only a constant enlargement and progressive expansion of the original ideal."" ~ coral gables: its advantages for good living for healthful recreation for the enjoyment of rest or vacation -- or for profitable business or industry"" complied for the chamber of commerce, coral gables, miami, florida, 1927 returning public places back to the people over time, many of the original coral gables public spaces that were envisioned to be places for people have diminished with asphalt, high speeds, and other unfriendly traffic-related interventions. though many of these public spaces have been eroded through the past several decades that have resulted to be less accessible to people, the city of coral gables is actively addressing this need to provide quality places for people as was inherent in the original ideals and vision of merrick’s plan. quality places for people projects the city of coral gables planning and public works departments are currently focusing to work with the community and improve four important areas – coral way plazas, desoto plaza, biltmore way, and university of miami neighborhood - each unique in scale and community function. many of these projects have already gathered important ideas and feedback from the community, which is vital in restoring and transforming these places to provide a higher quality of life. coral way plazas (granada and columbus) the plazas throughout coral gables are significant features of merrick’s plan and illustrate his original vision for quality places for people. these plazas - designed as circular garden rooms - were originally planned to mark major intersections by incorporating garden walls, gateways, pergolas, and fountains. people and drivers were envisioned to equally enjoy these garden-like spaces that became the character of coral gables. however, the coral way plazas – specifically at granada and columbus – have deteriorated with the widening of asphalt for increased auto speeds and lack of maintained for pedestrian amenities. continuing to collaborate closely with the neighbors, the city can restore the original balance between pedestrians and drivers to create a quality place for people . more info desoto plaza & fountain one of the more significant and recognizable coral gables plazas is the desoto plaza, at the intersection of granada and de soto boulevard. this beautiful fountain is part of the series of public places and structures originally planned between the historic alhambra (commercial) entrance, city hall, and the biltmore hotel. similar to the other original plazas, the desoto plaza was also meant to be a balanced and garden-like space for people walking and driving to equally enjoy. the intersection, however, has changed over time to currently not fulfil merrick’s original intent of a balanced space for people to share, and is often confusing to navigate through safely. the city will start to collaborate with interested residents to restore this important monument as a quality place for people as originally envisioned. biltmore way original plans of coral gables illustrate the careful consideration of street widths, creating a purposeful hierarchy of wide boulevards for circulation that organized a network of smaller neighborhood streets. merrick had a grand vision for biltmore way, as it is a wide boulevard that provides a direct connection between the single-family neighborhoods and downtown coral gables. however throughout the last several decades, biltmore way has become less of a connection and more of a separation for people who wish to access downtown from their homes. the city is continuing to work with residents to fulfill the original vision that merrick had for this important connection as a quality place for people. more info university of miami neighborhood the immediate residential community that surrounds the university of miami is a unique single-family neighborhood with close proximity to the campus’ tropical landscape and quality community programs and events. merrick placed a great emphasis on higher education as he designed the master plan for coral gables and demonstrated this with his donation of 600 acres of land and pledge of $5 million. as the campus has developed and grown through the decades, access around the campus for residents has made these neighborhood streets uncomfortable for people. with funds provided by the university of miami, the city will continue to work together with neighbors to address current concerns in the area. contact getting involved will give you a chance to express your vision for the future of your community. tell us what you love best about the public spaces in coral gables, and help us guide the evolution of these places for people. the city welcomes your feedback and wants to hear from you. email us learn about master plans - current and previous - throughout coral gables. visit our webpage sign up and follow this initiative do you have ideas that will continue to improve the public spaces in coral gables to become quality public places for people? sign up for a community account and follow this initiative to receive updates. we will keep you updated on upcoming community workshops, meetings, or any ways you can get involved. follow our initiative planning division development services phone : 305-460-5211 email : planning@coralgables.com address : 427 biltmore way, coral gables, fl 33134 follow follow","community vision, quality places, original city plan, coral way plazas, biltmore way

",
https://cocg-multimodal-transportation-cggis.hub.arcgis.com/,multimodal transportation - citywide traffic calming,"skip navigation * sign in explore * events * data * documents * apps & maps * find * sign in city of coral gables multimodal transportation follow citywide traffic calming the city of coral gables is dedicated to improving the accessibility and quality of life of our neighborhoods through safer streets. our progress so far planning * began in early 2016 with multimodal transportation * over 150 resident comments logged over last five years * local residential streets speed limits lowered (30 mph to 25 mph) * interlocal agreement with miami-dade county for traffic calming devices * point system developed to identify areas that qualify implementation * began in late 2019 * city divided into five (5) zones (see zone map) * zone 1, zone 2 and zone 3 meetings held in 2020 * zone 4 meeting held early 2021 * zone 5 meeting date to be scheduled later this year (2021) * construction tentatively scheduled to begin summer 2021 traffic calming methodology * resident input resident driven approach. * data collection & analysis data collected at requested locations. * public involvement workshops for each zone. balloting for each device. * implementation design and construction of approved devices. traffic calming measures * speed table * pre-approved by miami-dade county * speed tables are used to promote slower speeds. * examples of constructed speed tables can be found on aragon ave and giralda ave between segovia street and le jeune road. * speed cushion * pre-approved by miami-dade county * speed cushions are used to promote slower speeds, but also allow emergency vehicles to pass their wheels on either side. * examples of constructed speed cushions can be found on solano prado drive. * traffic circle * pre-approved by miami-dade county * traffic circles help promote slower traffic flow and reduce types of crashes where serious injuries or fatalities occur by approximately 80%. traffic calming zoning * zone 1 * zone 2 * zone 3 * zone 4 * zone 5 data collection and analysis * resident traffic calming requests collected for five (5) years * over 150 comments had been logged * interlocal agreement with miami-dade county * traffic calming criteria point system * qualification requires a total of ten (10) or more points public involvement zone 1 public workshop the public workshop for zone 1 was held at the coral gables memorial youth center on wednesday, january 22, 2020. at the meeting, the recommended traffic calming devices for zone 1 devices were presented. the following materials from the meeting can be found by following the links below. * sign-in sheet * presentation * comment cards ballots for the proposed speed tables and speed cushions within zone 1 were mailed out october 2020. preliminary designs were included with the ballot. * sample ballot * speed table preliminary designs * speed cushion preliminary designs * speed table ballots received * speed cushion ballots received new requests for traffic calming can be submitted through the link below. requests will follow the procedure depicted in the flowchart above. zone 2 public workshop the public workshop for zone 2 was held at the coral gables memorial youth center on monday, march 9, 2020. at the meeting, the recommended traffic calming devices for zone 2 were presented. the following materials from the meeting can be found by following the links below. * sign-in sheet * presentation * comment cards * video new requests for traffic calming can be submitted through the link below. requests will follow the procedure depicted in the flowchart above. zone 3 public workshop the public workshop for zone 3 was held via zoom on thursday, november 19, 2020. at the meeting, the recommended traffic calming devices for zone 3 were presented. the following materials from the meeting can be found by following the links below. * presentation new requests for traffic calming can be submitted through the link below. requests will follow the procedure depicted in the flowchart above. zone 4 public workshop the public workshop for zone 4 was held via zoom on tuesday, march 2, 2021. at the meeting, the recommended traffic calming devices for zone 4 were presented. the following materials from the meeting can be found by following the links below. * presentation * general presentation video four (4) breakout sessions followed the general presentation. recordings of these sessions can be found by following the links provided below. * zone 4a - bird road to blue road west of granada boulevard * zone 4b - bird road to blue road east of granada boulevard * zone 4c - blue road to us-1 west of granada boulevard * zone 4d - blue road to us-1 east of granada boulevard (recording still processing) new requests for traffic calming can be submitted through the link below. requests will follow the procedure depicted in the flowchart above. zone 4 - recommended improvements zone 5 public workshop meeting date tbd city in action coral gables pedestrian and bicycle incident map city waze activity basemap of live waze activity in and around coral gables explore coral gables trolley route coral gables trolley route. explore list of upcoming events ‹ march 2021 › 1. sun 2. mon 3. tue 4. wed 5. thu 6. fri 7. sat 1. 28 2. 1 3. 2 4. 3 5. 4 6. 5 7. 6 8. 7 9. 8 10. 9 11. 10 12. 11 13. 12 14. 13 15. 14 16. 15 17. 16 18. 17 19. 18 20. 19 21. 20 22. 21 23. 22 24. 23 25. 24 26. 25 27. 26 28. 27 29. 28 30. 29 31. 30 32. 31 33. 1 34. 2 35. 3 check back soon! there are no upcoming events. sign up and follow this initiative sign up to receive updates on our progress. follow our initiative contact us public works department 2800 s.w. 72nd avenue miami, fl 33155 email: pwdepartment@coralgables.com phone: 305-460-5000 hours of operation: monday through friday: 8:00 am - 4:00 pm closed holidays and weekends 1. survey published submit a traffic calming request use this tool to request for traffic calming improvements make a request ppier005 | created: 6/12/2020 use this tool to request for traffic calming improvements modified: june 16, 2020 sharing: public * url * url * url * url * terms of service * privacy policy © custom initiative template. all photos used on this site are from unsplash. follow follow","multimodal transportation, citywide traffic calm, citywide traffic calming, traffic calming zoning, traffic calming map",
https://flagler-section-community-vision-workshop-1-cggis.hub.arcgis.com/,flagler section,"skip navigation * sign in explore * initiatives * events * data * documents * apps & maps flagler section - community vision and master plan implementation follow the flagler section one of coral gables' great trolley-served neighborhoods, bounded by sw 8th street and flagler street historical highlight the flagler section was acquired by city-founder, george merrick, and the coral gables corporation between 1924 and 1925. the new development section was considered one of the most advanced steps coral gables had taken. merrick named the neighborhood area flagler street section because it extended new development north to flagler street and expanded the miami trolley service west on flagler street to the planned, but never constructed, entrance at flagler and ponce de leon boulevard to continue south to coral way. the acquisition greatly facilitated the trolley system, locating the trolley tracts where the median on ponce de leon boulevard exists today. the flagler section originally restricted the lots fronting on ponce de leon boulevard to multi-family residences. in december of 1939, the coral gables city commission changed the zoning to allow the construction of single-family residences. some distinctive multi-family buildings were built in the mid-1920's; however, the neighborhood was not built out until the 1940's and 1950's. community vision the flagler section community vision workshop kicked-off with a walking tour to give residents the opportunity to share with the design team what they love about their community and what can continue to be improved in the neighborhood. the workshop continued with a hands-on session so that the members of the community can bring their ideas - big and small - to share with the design team, city staff, and their neighbors of how to make the flagler section an even better neighborhood for everyone. after conceptual design concepts and options were developed using the ideas and input from the neighborhood, these concepts were discussed with interested residents at a neighborhood presentation. all events presented in partnership with dover, kohl & partners. plan implementation the city budgeted preliminary engineering services in october 2019 to analyze the possible improvements to streets within the flagler section based on the 2019 community vision. this capital improvement project started in february 2020 with surveying of the streets and other public rights-of-way in the neighborhood. street design alternatives and cost estimates are being finalized and will be presented and discussed with the neighborhood in winter 2020/2021 or once it is safe to conduct in-person community meetings. follow this project page or contact the planning division for any updates. existing conditions in the flagler section below are a series of interactive maps that include the existing zoning; future land use; historically designated properties; years that buildings were built; and other analysis maps. coral gables parcel information center this interactive web application contains useful, public information on each coral gables property. explore bicycle master plan bicycle master plan explore flagler section historic information flagler section historic area. properties north of sw 8th st: historically designated, and parcel categorized by year built. explore coral gables flagler section streets planning division community workshop mini-initiative. explore virtual neighborhood meeting wednesday, august 5th, 2020 zoom platform 3pm - 4pm * powerpoint presentation * meeting recording neighborhood presentation monday, may 13th, 2019 coral gables museum 285 aragon avenue 6pm - 8pm * powerpoint presentation * survey * existing conditions * preliminary draft plan * flagler section activity book * survey results evening hands on session thursday, february 21st, 2019 6 pm - 8 pm coral gables museum 285 aragon ave * powerpoint presentation * survey * flagler section activity book * aerial map * building footprints map * zoning map * future land use map * survey results * table notes after a brief presentation by victor dover, residents were able to work along side their neighbors to draw ideas for the flagler section. below are the four work tables and the synthesis map, combining all ideas. table 1 table 2 table 3 table 5 sythesis map morning walking tour saturday, february 16th, 2019 10:00am - noon rotary centennial park 592 ponce de leon blvd * meeting invitation poster * mailed invitation * postcard * walking tour worksheet * tour route * aerial map * worksheet results be involved in steering your community - provide input participating in the workshop will give you a chance to express your vision for the future of your community. tell us what you love best about the flagler section neighborhood, and help us guide the evolution of the neighborhood. the survey intention is to poll community members on outreach strategies and engagement. take our survey neighborhood events mark your calendars for some of the activities happening in your neighborhood ‹ march 2021 › 1. sun 2. mon 3. tue 4. wed 5. thu 6. fri 7. sat 1. 28 2. 1 3. 2 4. 3 5. 4 6. 5 7. 6 8. 7 9. 8 10. 9 11. 10 12. 11 13. 12 14. 13 15. 14 16. 15 17. 16 18. 17 19. 18 20. 19 21. 20 22. 21 23. 22 24. 23 25. 24 26. 25 27. 26 28. 27 29. 28 30. 29 31. 30 32. 31 33. 1 34. 2 35. 3 check back soon! there are no upcoming events. stay informed select to follow the flagler section community vision by clicking the button below. you will get updates about new events, surveys, and tools that you can use to help us achieve the flagler section neighborhood vision. follow this initiative become a community member in the citizen initiative collaboration <h7 class=""lead text-justify""> the flagler section initiative is an online resource and meeting place for residents and concerned citizens of the flagler section community vision workshop. the initiative provides the public with access to web maps and calendars; and, provides community members with access to data sets and a platform wherein teams can collaborate to advance the community visions. </h7> become a community member q. why become a community member? a. citizens need information. leaders need input. the smart city hub can help make a smart community even smarter, giving context and purpose to data. the hub helps organize people, processes, and technology to meet the needs of citizens and government. you can click on the 'sign in' link at the top of this page, or go to the smart city hub page: www.coralgables.com/smartcity at the top of the page click the sign in link to join the community join an initiative q. what is an initiative? a. initiatives help to organize people, processes, and technology to meet the needs of citizens and government. together we can translate aspirations into initiatives. initiatives help government and community engage around policy, tackle pressing issues, and bring priorities into focus. once you are a community member of the coral gables smart city hub you can follow and participate in initiatives like the flagler section workshop. this is just our second smart city hub initiative. you’ll be prompted to use social media or an organization (arcgis) account to join the community. there’s a faq at the bottom of the sign in with more information. on every initiative page there is a section with a button where you can follow that initiative. clicking the button to follow our initiative will change the button status: shortly, we will be adding more initiatives as champions and stakeholders step forward to identify common concerns on which the community and the city can collaborate. an initiative section will be added to this hub page listing initiatives as they are implemented. so, check back often for more details. planning division development services phone: 305-460-5211 email: planning@coralgables.com address: 427 biltmore way, coral gables, fl 33134 follow follow","flagler section,  flagler, flager information, flager section data, flager section history",
https://covid-19-testing-application-cggis.hub.arcgis.com/,city covid-19 response application,"skip navigation * sign in explore * events * data * documents * apps & maps * find * sign in city of coral gables covid-19 response resources * state & county conditions * the national picture * other regional and hyper-local data * coral gables covid-19 smart city data * covid-19 data access direct links follow covid-19 tracking application state & county conditions the latest information from the department of health: to view local data select the ""cases by county"" tab below the map and then select ""dade"" as county at upper right source: florida department of health, division of disease control and health protection. to view the latest information select the ""cases by county"" tab below the map; and then select ""dade"" as the county at upper right. source: the florida agency for health care administration, ahca . the national picture reliable sources for reliable information source: esri covidpulse trendline living atlas web application. source : the institute for health metrics and evaluation (ihme), an independent population health research center at university of washington medicine. ihme makes the information freely available so policymakers have evidence they need to make informed decisions to allocate resources that best improve population health. source: john hopkins university and medicine and the centers for civic impact other regional and hyper-local data local information from local sources source: giscorps covid-19 testing sites. zoom to a location, eg. south florida to view testing site locations and click on a point to see availability. additional covid-19 data resources covid-19 community mobility report access the google covid-19 community mobility reports via the link at left and search on united states and then florida. you can download a pdf report listing all counties. coral gables covid-19 smart city data * iot local sensor data: traffic (pedestrian, vehicle, rf/behavioral), environmental (water & air quality). source: coral gables smart city hub public platform. * smart city case study: city of coral gables covid-19 cps/iot data analysis covid-19 data access direct links coronavirus disease 2019 (covid-19) fdoh covid-19 response florida covid-19 projections florida county-specific essence data miami dade emergency orders * home * catalog * terms of service * privacy policy * contact us © 2020 city of coral gables follow follow","covid19, covid response, covid19 response, covid resources, covid19 resources, covid data, covid cases, covid deaths, hospitalizations, covid hospitalizations, florida capacity, covid, covid19",
